playlist_id,track_ids
4320,922 20240 14932 14073 18648 2204 20444 1912 16197 8238
4345,13730 10400 17112 18153 13128 13336 15668 11247 8395 1177
4348,2394 15289 5061 12138 16120 11860 12675 1871 19615 1826
4371,5866 16546 11466 20185 18650 14443 9246 14061 16007 5107
4385,10291 14827 5024 13558 6418 14794 14814 9933 20574 16963
4387,12985 14487 13899 15242 17190 16364 6607 6334 4519 6713
4392,5100 15167 1906 2780 3653 15056 18864 9162 7598 12166
4419,18258 2674 17624 19651 3490 3473 19610 1221 10548 2763
4425,4551 1520 11477 10155 17402 20448 1395 18962 12455 15243
4433,6126 13027 127 16665 18081 17187 19419 7427 17497 13736
4435,538 8904 16607 17210 2030 11778 3217 17136 19745 7381
4439,11545 13703 9557 1712 2808 18068 14608 18872 2534 4034
4455,3687 12783 13883 17562 9251 5589 12664 6099 16853 14413
4461,17307 18873 1046 18169 11448 19739 16258 7216 3818 4759
4462,13726 8877 6938 16878 16928 9499 8916 9305 3405 10814
4473,13029 10451 19860 12440 12373 907 18193 5220 7248 5287
4481,12390 8044 14482 2923 16843 18573 15176 4387 15555 3338
4484,1077 2427 3103 2413 5056 10759 14733 13829 6387 1121
4490,20067 2472 11325 18717 18736 19105 7115 16027 10195 5704
4494,1060 13931 8472 10318 1940 7691 4045 13999 572 13848
4496,13790 3219 7061 11212 18407 14632 2029 4527 948 2209
4499,11772 7019 18452 7729 18768 8154 929 6945 16537 6380
4517,14342 1871 16380 1920 1691 15243 5029 431 7448 3623
4519,2781 4217 14402 528 13699 4005 17167 12887 16021 8670
4528,20181 11518 18531 17143 14330 3112 13977 7194 12169 1737
4530,33 5786 4722 10979 4990 18667 11146 2997 5215 14995
4540,10282 13639 18450 3114 13227 13177 11157 12859 11098 8154
4544,2470 13618 5637 1830 5473 1772 6061 19574 16140 12752
4550,19700 2966 16740 6625 1778 15877 714 9384 18346 10793
4577,16759 8365 2527 16026 7375 7391 19364 9158 131 440
4593,18956 14067 14157 16039 19012 14361 15877 19330 1576 19140
4597,5993 12394 1350 6597 9644 4381 12329 16605 18726 3343
4608,10056 8416 9542 18254 11008 20495 10196 9472 2465 20028
4612,19185 18378 13051 3906 6961 10862 10440 11412 1132 7628
4619,1541 7017 895 4429 12408 10762 7245 13052 463 13771
4622,8719 17895 17962 4129 1687 13725 20255 9501 14911 19364
4626,5360 5277 4298 14384 4057 12438 839 5348 11814 502
4635,14659 11749 4213 6832 1518 6297 4929 8499 12766 16640
4651,874 8544 19851 20430 17983 8603 10507 15700 10847 19639
4660,6165 14076 9329 2880 3333 7199 13415 12104 20277 15831
4674,15805 17017 20252 20023 4618 6631 13448 7394 113 2516
4684,6343 11288 10767 9920 19167 4386 9634 6032 3057 4127
4692,1586 2603 13816 9073 1297 13683 4299 598 8284 5959
4700,1317 9465 10276 8588 533 18619 6413 8525 10988 17662
4702,983 1355 1059 3439 9116 879 7459 18401 3877 20519
4715,11630 5361 15140 11029 940 5247 338 902 792 18845
4717,15469 10755 19699 10054 11093 17035 5066 14751 7381 12792
4721,17511 1532 19787 9214 12963 10367 10606 14396 1808 16564
4724,4597 14275 12874 1947 16242 20522 15694 20458 2266 13587
4735,9131 19124 8663 19997 9824 10013 3468 2999 18717 14771
4745,3207 321 12785 14225 19838 10568 10847 14673 993 2645
4747,18236 18448 9775 4065 10246 15155 343 6507 7323 6694
4750,9231 4277 17558 6847 10908 10659 7570 13627 17564 14288
4752,2547 17911 18565 18156 11002 6410 3833 19354 7101 2870
4757,4805 12215 8842 327 10714 20178 20168 6224 247 1774
4758,3650 12958 8425 18522 12204 14740 15938 8369 4181 17402
4774,345 16105 2093 15725 14689 3697 10944 19041 3097 13461
4782,15815 12841 10704 3448 17573 16744 6329 18876 10459 9833
4804,13230 17121 1235 17850 11173 13750 10457 16446 10656 2315
4811,15626 5576 10991 12740 13082 19978 8024 13323 1203 5279
4846,13975 9424 13185 2404 7041 6069 7688 15216 8796 11202
4851,7808 6079 18263 7658 9317 11435 7966 6008 17055 16644
4864,126 11178 19210 10431 1214 19549 18781 19017 15352 371
4885,19998 1573 16770 18907 108 18176 4288 17478 12274 16439
4886,4127 1212 1039 2155 19263 4728 15805 10101 5881 10891
4896,15351 17913 8544 9668 13894 15001 13280 7342 20481 4354
4907,20096 20578 6916 16832 19656 6942 6787 17438 20003 19390
4949,410 9510 5509 2332 10517 3679 19003 12833 17090 5346
4954,11985 19746 4017 13102 4413 3552 5437 1752 4730 1168
4961,15606 12339 1263 4472 17995 16027 4949 19721 20278 13501
4963,10021 811 10568 12619 8536 13630 8959 14055 13216 5479
4966,12656 291 8098 1494 8902 17202 10775 3948 16880 14424
4980,13023 1945 4578 16019 17897 17760 7090 11804 15503 7038
4981,18424 10741 1264 5657 5131 7043 6919 8862 17581 12360
4992,14360 19425 17186 15310 6060 18700 848 20265 15151 19627
5003,13318 13664 10988 18233 9678 6409 18432 8885 4608 19487
5023,16312 6611 7705 15869 2959 14733 9548 18423 15369 3456
5024,1793 16729 5431 12725 7825 7159 899 17042 5881 17943
5035,20267 1148 7848 12114 115 348 7303 5536 15926 15179
5037,7290 9294 5829 6299 9199 637 683 5202 1834 16012
5043,19950 7572 5430 2642 7217 19144 2578 16769 8304 7912
5047,6558 2914 16228 3779 14153 5702 4914 10687 15425 3074
5052,2868 7265 14166 95 4715 16328 18320 960 1800 11942
5054,4071 12133 19647 12996 2311 8076 18832 15930 15382 20592
5056,17986 8630 14408 16527 18874 5798 18061 9765 12773 8158
5057,18801 2770 12771 6033 3193 1657 19700 339 20176 4103
5058,10303 15919 12089 8287 6230 17207 6816 13205 8226 3622
5079,1128 20364 13235 4813 21 15847 8652 5201 9354 14650
5080,19318 19499 18892 15776 18980 671 17457 17232 16349 15518
5087,12628 2901 5005 11651 3695 10978 261 8714 5610 5606
5151,19845 11186 6780 14244 15003 11755 7806 19706 14757 3480
5156,15887 16035 2531 10635 14790 16094 18588 7983 8995 3335
5158,11353 9526 2966 5414 13869 18639 6527 16289 18697 4661
5159,16997 1743 7917 17387 3295 4678 20566 11498 9591 7965
5161,12359 1658 18486 11671 6382 5280 11075 3722 10528 522
5164,12480 8953 16091 15499 9678 4675 11651 14343 15010 10798
5172,12930 4571 6424 4084 4017 14137 2443 14032 3812 19872
5177,5017 17700 18639 6572 5350 18111 7269 17255 2757 8199
5178,183 8010 8818 267 1736 3258 8065 7463 3585 10265
5179,13895 18297 17890 3328 3591 18090 19796 16575 4125 20426
5182,11297 3605 11241 17114 13228 13295 14570 17159 5668 1819
5183,14864 13272 5652 608 20225 6656 19847 14804 1746 13236
5187,2051 1178 14018 6332 6646 6981 2904 15099 8806 17477
5199,7103 8923 15879 7411 7063 1449 20045 16910 17445 3783
5211,15629 19119 5569 6058 14760 15536 10091 17951 13675 11469
5230,5105 18555 3441 4778 11662 16331 5169 1931 13362 15263
5235,20442 2830 11283 17560 2376 15971 8440 14868 8906 8180
5247,4390 20620 15836 756 8028 3925 17161 5808 16172 8527
5249,18087 1033 16488 16598 18483 3095 1573 12301 11920 20590
5268,14281 6750 9797 10581 5445 7097 3145 20093 17425 15574
5270,881 9654 884 15925 5397 15657 4096 1679 12101 18789
5285,3259 7545 1942 18884 19857 6481 954 6196 7104 9089
5304,16279 18985 11544 5641 16475 5139 14387 12553 13278 6274
5307,14065 6842 6691 18964 10272 1259 4802 16816 5667 5221
5308,2362 5188 783 7929 6270 13567 17479 14677 17387 4323
5316,13453 14268 8733 14856 18632 670 2518 19578 18072 13778
5318,20021 14778 18354 17259 16858 18521 3066 6294 19260 4634
5334,9270 12409 2840 18115 12794 3249 7022 14094 4978 10249
5359,10350 3513 5571 8794 8361 14859 3108 11055 18149 16157
5364,2199 7267 20110 8748 16223 2988 3018 20626 976 12981
5379,7906 6731 1540 8085 1619 4548 15481 1446 244 12306
5380,4181 16401 7392 6772 2783 3558 18145 5798 18103 6691
5387,8341 4346 1536 518 13221 19070 3080 3800 4307 18306
5395,6526 2823 18317 4035 1011 7010 20544 1046 2286 18003
5414,16316 17542 13013 5705 18945 5650 19251 8955 5907 20438
5419,16876 8817 3483 16409 12861 8426 1320 16775 24 6857
5426,8596 20124 1498 19694 1395 15592 1371 14116 1064 9769
5446,19071 11882 8707 15142 8883 1463 10596 10455 9405 18751
5450,211 14687 16103 15362 19834 11153 19642 2377 10511 12340
5469,15721 2320 9986 13847 14006 15145 12369 17461 2180 16700
5480,7611 6797 17161 413 5337 5615 14650 9969 7718 17786
5488,2089 19406 8057 10174 20608 75 17218 11268 5433 10151
5506,1170 13121 12919 5640 11776 8901 12249 18498 3722 14212
5513,14700 16968 7383 5095 7395 10076 3477 4066 9552 15782
5529,11629 13 16670 3708 8822 16229 10137 13908 10797 4719
5532,6139 5977 7237 4549 2146 758 2012 18994 5747 12702
5547,11701 16023 839 20429 5289 4810 17541 8468 17627 4216
5548,15880 14113 16576 5028 262 14824 5821 19043 16286 19892
5570,19650 13665 16795 7723 14695 11153 7196 6901 10897 16826
5576,17811 5925 6716 19703 5883 13090 19049 13849 1887 14439
5587,11016 12287 4911 12671 13182 12214 14862 7871 12412 18904
5588,4090 7275 16246 3134 915 10406 15399 5841 15995 4222
5596,6148 7639 12573 470 14380 18319 14089 1431 2733 9738
5610,6255 2019 12798 14022 19425 7979 284 10703 5767 12878
5618,3008 4392 4981 12011 20583 18005 14731 12964 4487 7810
5671,13268 13037 8032 15178 16493 18432 914 17240 290 9309
5676,14577 14453 8744 3126 4818 16492 7154 4406 1473 9101
5684,3227 6808 13411 115 6984 3635 8279 7397 9764 2875
5685,18609 7001 7137 2755 7384 15681 18073 7661 18830 17544
5686,2789 15381 5670 9281 9991 12422 3721 9537 18659 1435
5714,14353 281 14292 10442 4103 8890 3476 7511 11463 10686
5721,60 6112 6202 5917 16762 1497 17006 1243 1321 1743
5729,5350 9261 13464 5680 12187 5740 18235 16705 18426 13639
5737,2165 5833 12263 6608 20293 12091 18183 16162 5991 7421
5746,1728 2706 5013 15423 2536 4253 4104 5519 2125 16067
5763,5882 16527 15162 17566 16532 2252 12173 1893 14946 11246
5766,15205 17858 13731 7883 5197 5915 1670 18307 4862 19621
5767,8210 4742 16786 16347 17453 19127 16173 6782 7934 14620
5773,11420 20435 2641 12685 6126 3133 12568 1883 17968 17131
5792,13622 3644 9601 11670 18384 15954 4845 3738 15607 4862
5795,3063 18760 15632 5795 20041 3663 20304 13127 8694 17976
5803,14309 9995 17690 4570 13723 19253 4643 4920 20261 5528
5808,16008 7025 6330 6501 10109 14237 5910 3271 10526 1876
5809,9190 1646 1939 13013 12209 157 4427 17024 20464 10118
5812,7682 11620 8611 20235 19393 370 3402 15608 4094 5997
5816,962 16646 19281 3891 14585 9741 15956 14891 9032 11838
5818,8860 4359 9183 15827 6016 16619 6813 16998 2187 14632
5825,12673 16375 4443 6863 11993 16443 408 2333 14518 7572
5843,11477 3564 14288 4576 16580 5578 8032 10740 2661 3689
5868,13609 5482 19200 2817 20096 16043 6954 1601 3031 4970
5870,2374 10848 3762 16985 4230 1240 11271 15599 10617 17039
5891,3659 5843 334 11655 482 10193 10541 19362 11009 10495
5895,11394 3546 2928 9058 9486 6458 6937 20143 1258 1947
5920,5791 6173 16044 1918 6559 6499 12859 14028 10635 5309
5925,15998 15851 17261 19125 11252 1621 9605 10873 8684 7111
5936,6848 18963 11235 10220 5849 3630 7146 2996 345 18838
5950,10270 14094 9668 13058 549 14128 6667 8103 4705 13310
5969,16225 5013 12762 9343 18819 14879 19504 13194 11578 19664
5974,7197 2903 16342 8483 9727 5489 7104 5395 531 6489
5976,10302 1743 10516 14956 20296 11903 11577 3968 19162 2799
6026,17013 7348 3136 9624 13106 11203 13639 5172 19919 6121
6027,9099 12601 12943 17179 15778 18427 9922 9936 16455 3657
6028,6808 150 8637 17163 15425 6451 13124 10910 5529 1941
6034,11185 20579 804 9003 8047 10059 2066 10023 19100 5688
6053,19231 12001 11005 17947 8987 11926 3932 8501 18417 14744
6062,1999 10906 16266 2424 15724 6633 17180 795 8810 9567
6065,5517 2996 11143 4732 12029 6121 7167 5955 13201 15679
6101,17533 13803 18395 15868 7216 5320 19846 2195 15066 618
6108,20141 5631 9668 4634 4546 5232 3909 7820 1320 14610
6118,13450 8412 19953 8548 754 7821 18974 18062 5036 1824
6125,8144 11398 17516 18829 18055 6554 8410 6757 1518 11886
6149,2372 10320 10655 9153 6869 7767 6254 2843 12221 11675
6167,12532 1335 11710 3027 7792 11516 19961 2844 11693 20561
6168,2098 8922 8061 531 5669 19137 432 6270 14805 8091
6170,16871 5972 12411 520 8395 10761 16503 5082 1998 14185
6185,19538 2861 10798 229 13038 8468 12698 13482 6824 9913
6220,3488 9413 7788 5493 8340 15398 7567 11188 6090 17303
6221,3355 8467 10987 16361 1757 8912 10166 619 5941 9774
6224,11292 11195 3722 9904 12856 14184 11192 18659 10757 4399
6237,18366 6523 9962 17961 14871 20185 2063 6739 3819 10316
6258,4589 14999 17998 2306 15275 924 3978 1507 11811 8667
6263,84 7912 4203 11861 11987 6899 11777 1527 11988 60
6265,11182 15499 14935 7562 15861 6490 13415 14827 9944 11688
6266,13741 16204 5768 10307 15871 3377 1806 3756 18841 12719
6269,9268 12002 1255 9549 15035 11020 5707 11839 12377 7961
6368,19700 2491 18329 10386 4562 20570 4704 20519 15471 12425
6375,15779 16711 11937 2364 3759 3168 6518 14380 17281 12707
6382,6826 3505 20033 5369 14794 15031 19058 970 10590 13679
6392,10201 16477 10375 17039 20174 5652 15603 8555 17801 7681
6399,3044 3276 20619 7271 936 4921 3857 6293 7493 4387
6416,5667 19827 16320 14351 16105 14449 14661 3835 11242 15695
6426,20241 1948 7330 9879 6403 5191 8880 15943 4991 569
6432,14244 1980 17961 10878 3661 19332 14383 9420 18856 3499
6434,11395 11751 18308 13639 3110 4269 7374 6169 10293 3931
6456,17634 6734 12078 3253 9279 6463 2222 10196 7020 1974
6493,14460 13517 7705 13526 13467 3765 3086 14436 8678 10645
6497,17510 5194 3322 10585 18938 2192 6876 4717 6441 3703
6501,9835 3376 8479 9195 10171 11546 19944 9431 15737 8447
6502,19941 9259 16718 17900 18840 12098 16756 15574 11450 6174
6505,1064 6617 3991 11325 2728 19175 732 19857 17114 15819
6510,11144 4050 5656 1730 11772 10263 2816 4660 2723 14526
6513,5625 17737 937 12743 3385 10058 1949 13117 11940 13400
6523,18921 6843 13023 614 1746 8523 17339 19138 9614 17139
6540,6954 20457 8991 8191 3069 19650 18606 4059 3058 4085
6541,15418 18253 17236 18812 8205 256 11453 12712 14989 14813
6578,20576 5607 179 10545 19450 10571 6069 14432 18209 3245
6588,11505 6374 13127 18971 2000 10961 4591 14256 4750 8105
6600,9072 16774 10490 13123 17002 6014 6608 20041 13760 8132
6611,6614 16567 3794 2388 10672 13022 10538 62 10684 12039
6619,9191 14424 17727 8134 5253 17508 10522 5404 14194 3875
6628,12962 10936 19669 12023 3393 13208 16129 17911 609 13713
6632,10365 5326 17449 9684 8637 7249 12817 12496 15028 10864
6633,17006 8594 5948 12 16567 19326 2056 11515 5861 16576
6641,6038 8075 9401 4790 1229 10038 234 8616 18328 8190
6643,10312 6574 14996 18411 10016 5077 4515 11197 43 11537
6650,14769 15126 3446 16055 4519 20036 5510 4084 10195 14406
6658,12602 1657 16222 7885 11224 11470 856 11288 16695 15103
6661,12222 13186 19130 17495 18557 17060 16416 1907 11109 318
6672,8275 10785 16463 10528 4054 5921 8079 10239 4660 17104
6677,10728 8401 2707 5201 17415 4608 2446 7513 3094 16934
6679,6523 20354 2261 5192 3757 15618 18939 15199 3460 1714
6686,5668 14889 17774 11741 192 5813 8271 16617 17512 17353
6687,19116 5510 19063 8721 5132 16814 16183 7816 2592 12591
6725,15374 17251 18487 17242 1766 20178 11580 18614 7559 19882
6734,15242 9318 15127 6464 9961 910 7927 20085 8336 13961
6735,2814 10057 9369 2199 3402 11873 8393 13665 16163 6151
6738,13641 7824 13050 6624 3128 6083 1209 17832 4869 8512
6740,893 16191 17166 7271 995 4425 20550 19794 339 3643
6754,9668 12391 4082 7738 17851 9012 17426 20005 6091 10987
6757,6467 4986 781 15381 4983 7015 13848 12617 19963 19914
6758,3422 7719 12597 1263 10891 10544 15697 5285 7079 17242
6760,7871 19878 16794 13930 6897 4264 9949 18200 15513 20614
6773,5051 5312 16759 3493 114 3660 11946 8000 18935 16394
6780,5928 6977 5448 9043 5841 7033 17220 1029 19897 10897
6797,2 15677 15888 17687 4811 10174 5378 15206 12384 6524
6801,18051 9371 6493 14126 7351 3101 18487 13026 8251 4382
6805,18480 784 5738 17075 14010 3566 4528 19318 17292 9416
6816,15624 4133 13801 8301 8683 20041 3866 1914 16999 6317
6818,11246 19731 13572 3036 19860 14004 10263 20557 10498 4291
6837,18309 6350 7711 17924 1181 19006 13778 3757 5395 6623
6844,934 5706 1831 7054 11097 4507 16766 10929 9770 10875
6863,19633 19162 13431 596 17559 10724 18402 12202 1792 7063
6874,7696 11612 18629 20012 16594 6813 13065 5930 19149 10876
6878,18510 16342 2656 13335 14122 3799 4150 5620 12568 18522
6893,12298 20390 9148 8626 162 16159 19877 6311 317 1028
6894,17269 15565 9324 5765 763 10649 6995 15994 11828 7785
6901,15035 14820 17625 12307 5321 2435 2199 11171 20543 13092
6915,5896 12031 13871 16623 10120 1465 17785 18259 16861 3727
6922,13743 14417 12745 11844 1632 16595 3741 2258 15071 19455
6923,7871 10012 16537 1403 5411 20208 20615 16967 16377 19373
6953,19729 12742 9427 14521 1498 6963 7694 2301 9281 16943
6969,19738 15354 17869 11655 676 10895 6443 2183 17537 7407
6980,17046 17939 5701 7720 9488 8037 2113 15591 13975 10753
6981,14884 3095 15200 11419 8663 12906 19347 13290 2480 12303
7024,11140 20627 10318 8113 10019 19363 5314 18514 11945 7893
7031,2849 16001 4430 15422 12273 17317 16642 7241 10805 10643
7035,12521 9634 15149 7821 9932 20396 1888 18038 14283 9050
7051,201 8386 19414 17971 1054 19423 4629 14256 4256 7011
7054,20015 6892 15883 9599 4881 5797 7070 5856 2059 3651
7080,14354 9036 641 16899 18053 8192 18787 1205 13131 8880
7092,9426 19693 14238 17244 2520 16693 18153 10976 2400 19739
7097,18166 15432 953 16159 12504 12507 12261 17758 7719 11416
7098,17795 20502 14219 18809 18257 4914 15628 13282 6592 15488
7100,18768 13762 11098 18307 19565 6527 17347 14561 2898 6486
7112,3924 9068 7107 5873 18679 2504 16672 20516 15897 14429
7115,8269 8827 8288 403 7193 1376 16537 10459 11164 16233
7127,9286 19627 1146 8300 138 15068 17563 7265 15414 815
7137,5360 13454 3105 1998 3169 4258 5203 2816 8383 4271
7143,11342 2863 1201 522 20039 20224 18022 14184 13713 10864
7144,9664 15712 19340 10788 9420 7615 4028 12011 9073 16512
7154,15676 16098 10728 15736 14499 13349 13957 12004 4633 14520
7178,3997 3787 16123 13484 11723 14271 11094 9240 16092 2665
7188,12010 1486 9098 19577 5613 15659 11267 11210 5412 16976
7207,2460 1860 984 6050 20386 11624 1198 13563 7695 4938
7218,10646 5711 16734 7038 3301 627 18876 2794 13121 6110
7220,9737 7780 6193 20128 9439 72 12402 14902 931 13974
7229,11585 12274 17596 15457 15621 537 14752 7873 7285 19668
7248,16103 9281 13966 454 3490 11046 11155 20052 19990 15932
7286,13938 16411 2056 17116 7653 10925 9921 2291 7752 1682
7309,18794 2591 9354 11479 15258 12778 12852 14889 4774 10229
7312,3888 11008 11866 1896 20262 14504 1820 8619 14017 19625
7332,11893 15602 16893 8871 18396 7344 3911 9981 8995 13711
7341,5976 12345 3771 4479 6145 4048 2881 3026 13625 5591
7342,3107 10938 17670 12234 16351 2815 17494 4765 20576 7210
7346,14448 9975 13304 4956 9991 18278 4276 19425 6393 9135
7348,2800 11530 8341 10026 12019 11124 12753 18017 608 620
7363,9930 13660 10051 3839 3092 275 18608 12456 10642 16087
7376,10116 2049 7606 3277 17888 18747 14203 11483 19099 1882
7378,11672 16256 6219 18253 17552 11208 12398 5561 13953 11030
7391,4789 2775 1705 9536 16767 8817 15471 5866 7135 15271
7408,13421 13255 18490 16643 17807 5869 9218 6113 14291 20399
7411,3324 10335 147 10565 18495 2872 4421 16030 12626 18677
7421,8367 5460 19239 6284 11937 4062 34 12201 1078 18641
7429,16264 13021 17202 17307 6982 11204 16621 18594 19036 10765
7430,3877 15772 13358 2998 14097 8873 4782 20041 15782 5747
7451,17294 15226 18095 7365 58 13685 269 16344 6931 2091
7471,16771 2209 7505 129 15067 20116 17695 11842 11744 6050
7474,140 18990 1201 20185 16740 14328 3452 13278 2213 10477
7484,1055 15322 19665 16165 3067 19051 14237 18531 6936 15588
7490,926 6020 9349 8927 3569 12295 20403 17901 3939 18716
7492,17227 10987 16447 19156 9130 12702 2857 3972 10925 10826
7499,19281 19084 12056 15738 15162 5218 16795 6516 11881 2202
7502,4652 15636 18794 13209 2667 15766 532 13093 10982 16214
7503,13295 2864 10164 14977 14556 9603 5913 14354 18940 9014
7509,19786 11124 15588 9405 18385 15114 10774 17498 5902 11889
